"obs","study","author","year","class","order","family","genus","species","variable","fitness.estimate","treatment","estimated.increase.in.harm","SMDH","v_SMDH","logCVR","v_logCVR","logVR","v_logVR","SME_index","Male.measure","Female.measure","SCR.SCI","Sperm.compet","Harm_type","Parental.care","Gestation","depend","shared.control","source","M_lifespan","F_lifespan","SSD","SSD_lnRR","species2","zSSD","sex_life","inv_n_eff","geary_control","geary_trt","geary_test","trt","mean","obs2","name.y","sd","name","n","study.obs","lnSD","v_lnSD","lnX","v_lnX"
70,21,"Blackenhorn",2003,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","nº matings","2x",0.251972426315151,0.0724495484691469,-0.202036548959123,0.060213822746899,-0.0582037078477553,0.0363095238095238,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"table6",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0698447893569845,24.8288028802879,14.9512071847907,"pass","X_C",25.23,133,"sd_C",12.9343109596144,"N_C",41,"70_21",2.57238354476527,0.0125,3.22803376265297,0.00641015067247361
70,21,"Blackenhorn",2003,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","nº matings","2x",0.251972426315151,0.0724495484691469,-0.202036548959123,0.060213822746899,-0.0582037078477553,0.0363095238095238,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"table6",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0698447893569845,24.8288028802879,14.9512071847907,"pass","X_T",21.85,134,"sd_T",13.5553015458897,"N_T",22,"70_21",2.63058725261302,0.0238095238095238,3.0842009215416,0.0174941482649016
71,22,"Martin",2004,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","LRS","direct","male access",NA,1.03177126599012,0.115010673134791,-0.208328465529069,0.0666485205186912,0.182321556793955,0.0526315789473684,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"text",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.1,26.4691358024692,21.4913580246915,"pass","X_C",40.2,135,"sd_C",13.4164078649987,"N_C",20,"71_22",2.62279421491879,0.0263157894736842,3.69386699562498,0.00556916907997324
71,22,"Martin",2004,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","LRS","direct","male access",NA,1.03177126599012,0.115010673134791,-0.208328465529069,0.0666485205186912,0.182321556793955,0.0526315789473684,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"text",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.1,26.4691358024692,21.4913580246915,"pass","X_T",27.2,136,"sd_T",11.1803398874989,"N_T",20,"71_22",2.44047265812483,0.0263157894736842,3.30321697330195,0.00844777249134941
72,22,"Martin",2004,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival (longevity)","direct","male access",NA,1.51045876616029,0.130006956964391,-0.190470519360615,0.0535703545130463,-0.0425596144187891,0.0526315789473684,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"fig2",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.1,101.191626409018,83.6419753086416,"pass","X_C",17.718045112782,137,"sd_C",1.54675378894723,"N_C",20,"72_22",0.462474194518026,0.0263157894736842,2.87458361814203,0.000381048955201493
72,22,"Martin",2004,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival (longevity)","direct","male access",NA,1.51045876616029,0.130006956964391,-0.190470519360615,0.0535703545130463,-0.0425596144187891,0.0526315789473684,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"fig2",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.1,101.191626409018,83.6419753086416,"pass","X_T",15.281954887218,138,"sd_T",1.61400395368406,"N_T",20,"72_22",0.505033808936818,0.0263157894736842,2.72667271320021,0.000557726610476441
73,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","2x",0.131204367060513,0.101338936906111,-0.17472714906279,0.062162948991349,-0.133531392624523,0.0526315789473684,0,1,1.01,"High","no","direct","no","oviparous",0,1,"table1",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.1,31.4638447971781,26.4197530864197,"pass","X_C",22.3,139,"sd_C",6.26099033699941,"N_C",20,"73_23",1.86065416287189,0.0263157894736842,3.10458667846607,0.00394136218303203
73,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","2x",0.131204367060513,0.101338936906111,-0.17472714906279,0.062162948991349,-0.133531392624523,0.0526315789473684,0,1,1.01,"High","no","direct","no","oviparous",0,1,"table1",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.1,31.4638447971781,26.4197530864197,"pass","X_T",21.4,140,"sd_T",7.15541752799933,"N_T",20,"73_23",1.99418555549642,0.0263157894736842,3.06339092202781,0.00559000786094856
74,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","4x",0.25589117939085,0.101946752391577,-0.0306503555363568,0.0607634706643452,0.0438026226583928,0.0526315789473684,0,1,1.01,"High","no","direct","no","oviparous",0,1,"table1",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.1,31.4638447971781,30.514096185738,"pass","X_C",22.3,141,"sd_C",6.26099033699941,"N_C",20,"74_23",1.86065416287189,0.0263157894736842,3.10458667846607,0.00394136218303203
74,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","4x",0.25589117939085,0.101946752391577,-0.0306503555363568,0.0607634706643452,0.0438026226583928,0.0526315789473684,0,1,1.01,"High","no","direct","no","oviparous",0,1,"table1",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.1,31.4638447971781,30.514096185738,"pass","X_T",20.7,142,"sd_T",5.99266217969944,"N_T",20,"74_23",1.8168515402135,0.0263157894736842,3.03013370027132,0.00419052953394479
75,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","6x",0.418434780103031,0.103362632326698,-0.25769221881928,0.0631718930273612,-0.120952610417663,0.0526315789473684,0,1,1.01,"High","no","direct","no","oviparous",0,1,"table1",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.1,31.4638447971781,24.3162994217846,"pass","X_C",22.3,143,"sd_C",6.26099033699941,"N_C",20,"75_23",1.86065416287189,0.0263157894736842,3.10458667846607,0.00394136218303203
75,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","6x",0.418434780103031,0.103362632326698,-0.25769221881928,0.0631718930273612,-0.120952610417663,0.0526315789473684,0,1,1.01,"High","no","direct","no","oviparous",0,1,"table1",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.1,31.4638447971781,24.3162994217846,"pass","X_T",19.45,144,"sd_T",7.06597480889934,"N_T",20,"75_23",1.98160677328956,0.0263157894736842,2.96784707006446,0.00659895189696078
76,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","2x",0.200963023001529,0.0449064181343437,-0.0320597359102223,0.0283460155741328,0.040005334613699,0.0227272727272727,0,1,1.01,"High","no","direct","no","oviparous",1,0,"table2",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.0444444444444444,38.1410464738381,36.9376479873718,"pass","X_C",19.56,145,"sd_C",6.84236801114936,"N_C",45,"76_23",1.93449750854498,0.0113636363636364,2.97348666460667,0.00271933456283639
76,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","survival (longevity)","direct","nº matings","2x",0.200963023001529,0.0449064181343437,-0.0320597359102223,0.0283460155741328,0.040005334613699,0.0227272727272727,0,1,1.01,"High","no","direct","no","oviparous",1,0,"table2",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.0444444444444444,38.1410464738381,36.9376479873718,"pass","X_T",18.2,146,"sd_T",6.57403985384938,"N_T",45,"76_23",1.89449217393128,0.0113636363636364,2.90142159408275,0.00289940828402367
77,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","fecundity (nº eggs)","direct","nº matings","2x",0.615648747804769,0.0739878610410838,-0.130336519626094,0.0614204680887638,0.259404864658347,0.0353598014888337,0,1,1.01,"High","no","direct","no","oviparous",1,0,"table2",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.068287037037037,17.7964697357087,16.9784668389319,"pass","X_C",60.26,147,"sd_C",34.8661827563615,"N_C",27,"77_23",3.57074815321652,0.0192307692307692,4.09866853370216,0.0123990035876177
77,23,"Martin",2004,"Insecta","Diptera","Sepsidae","Saltella","Saltella sphondylii","fecundity (nº eggs)","direct","nº matings","2x",0.615648747804769,0.0739878610410838,-0.130336519626094,0.0614204680887638,0.259404864658347,0.0353598014888337,0,1,1.01,"High","no","direct","no","oviparous",1,0,"table2",20.41,20.96,-0.01,-0.00995033085316809,"Saltella sphondylii",0.819685764199461,-0.026590882631088,0.068287037037037,17.7964697357087,16.9784668389319,"pass","X_T",40.81,148,"sd_T",26.9831947700787,"N_T",32,"77_23",3.31134328855818,0.0161290322580645,3.70892714941771,0.0136616630123124
78,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","fecundity (nº eggs)","direct","male access",NA,0.0477960490798806,0.101146459349295,-0.0617493088119371,0.0596985855100545,-0.0487901641694321,0.0526315789473684,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.1,34.3047795066634,32.2505591111081,"pass","X_C",233,149,"sd_C",60,"N_C",20,"78_28",4.12066035169578,0.0263157894736842,5.4510384535657,0.00331558879330988
78,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","fecundity (nº eggs)","direct","male access",NA,0.0477960490798806,0.101146459349295,-0.0617493088119371,0.0596985855100545,-0.0487901641694321,0.0526315789473684,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.1,34.3047795066634,32.2505591111081,"pass","X_T",230,150,"sd_T",63,"N_T",20,"78_28",4.16945051586522,0.0263157894736842,5.4380793089232,0.00375141776937618
79,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","egg mass weight","direct","male access",NA,0.520921315250951,0.10343405452239,-0.443215191323071,0.0594730923564729,-0.307853227659548,0.0527777777777778,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.100250626566416,43.2072825149334,29.1162210093061,"pass","X_C",7.03,151,"sd_C",1.4,"N_C",19,"79_28",0.364250014398991,0.0277777777777778,1.95018670582257,0.00208733339006052
79,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","egg mass weight","direct","male access",NA,0.520921315250951,0.10343405452239,-0.443215191323071,0.0594730923564729,-0.307853227659548,0.0527777777777778,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.100250626566416,43.2072825149334,29.1162210093061,"pass","X_T",6.14,152,"sd_T",1.91,"N_T",21,"79_28",0.672103242058538,0.025,1.81482474215905,0.00460798118863457
80,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","reproductive effort","direct","male access",NA,1.41868539246903,0.12642822020882,-0.39733551525844,0.0540706549525027,-0.23563324566722,0.0527777777777778,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.100250626566416,95.3122678084099,67.2437845291916,"pass","X_C",28.8,153,"sd_C",2.6,"N_C",19,"80_28",0.983289222805214,0.0277777777777778,3.3603753871419,0.000428951429499675
80,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","reproductive effort","direct","male access",NA,1.41868539246903,0.12642822020882,-0.39733551525844,0.0540706549525027,-0.23563324566722,0.0527777777777778,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.100250626566416,95.3122678084099,67.2437845291916,"pass","X_T",24.5,154,"sd_T",3.3,"N_T",21,"80_28",1.21892246847243,0.025,3.19867311755068,0.000863925745225204
81,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","body condition (glycogen)","indirect","male access",NA,0.175470895932367,0.106938282101338,0.239627205716484,0.0690916416982626,0.304444705792955,0.0555555555555556,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.105263157894737,21.5904940274664,27.4366670480516,"pass","X_C",95.6,155,"sd_C",38.1,"N_C",19,"81_28",3.66799205991043,0.0277777777777778,4.56017282005736,0.00835950507648123
81,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","body condition (glycogen)","indirect","male access",NA,0.175470895932367,0.106938282101338,0.239627205716484,0.0690916416982626,0.304444705792955,0.0555555555555556,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.105263157894737,21.5904940274664,27.4366670480516,"pass","X_T",89.6,156,"sd_T",28.1,"N_T",19,"81_28",3.36354735411748,0.0277777777777778,4.49535531998088,0.00517658106622583
82,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","body condition (lipid)","indirect","male access",NA,0.383819246600266,0.15026066108793,-0.370086405862031,0.0882996089856636,-0.283246864941214,0.0811688311688312,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.15,38.1938637479713,29.327040170345,"pass","X_C",529,157,"sd_C",94,"N_C",12,"82_28",4.58874932772455,0.0454545454545455,6.2709884318583,0.00263125608232294
82,28,"Jormalainen",2001,"Malacostraca","Isopoda","Idoteidae","Idotea","Idotea balthica","body condition (lipid)","indirect","male access",NA,0.383819246600266,0.15026066108793,-0.370086405862031,0.0882996089856636,-0.283246864941214,0.0811688311688312,NA,21,16.35,"Low","no","indirect","no","oviparous",1,0,"table3",410.6,345,4.65,0.25029454038016,"Idotea balthica",2.25128021163146,0.174075087553473,0.15,38.1938637479713,29.327040170345,"pass","X_T",485,158,"sd_T",126,"N_T",15,"82_28",4.87199619266576,0.0357142857142857,6.18414889093748,0.00449952173450951
83,30,"Gosden",2009,"Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans","fecundity (nº eggs)","direct","male harassment","NA (0 vs. 1)",0.251530163893291,0.04720064910847,-0.749067698307171,0.194429541009937,-0.176446355272714,0.0283819051761635,0,29.28,29.57,"High","yes","indirect","no","oviparous",0,1,"fig5",7.25,10.5,-0.289999999999999,-0.00985564477127496,"Ischnura elegans",0.82020662775556,-0.370373788296894,0.0541152263374486,5.70787237453901,9.28674203494347,"pass","X_C",359.51526032316,159,"sd_C",556.407579320418,"N_C",20,"83_30",6.3478168715014,0.0263157894736842,5.88475662500332,0.119762656230275
83,30,"Gosden",2009,"Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans","fecundity (nº eggs)","direct","male harassment","NA (0 vs. 1)",0.251530163893291,0.04720064910847,-0.749067698307171,0.194429541009937,-0.176446355272714,0.0283819051761635,0,29.28,29.57,"High","yes","indirect","no","oviparous",0,1,"fig5",7.25,10.5,-0.289999999999999,-0.00985564477127496,"Ischnura elegans",0.82020662775556,-0.370373788296894,0.0541152263374486,5.70787237453901,9.28674203494347,"pass","X_T",202.78276481149,160,"sd_T",680.070936472735,"N_T",243,"83_30",6.52426322677411,0.00206611570247934,5.31213528196886,0.0462849796034984
84,30,"Gosden",2009,"Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans","fecundity (nº eggs)","direct","male harassment","NA (0 vs. 2)",0.35327906224979,0.0822670253638701,-0.23452356258828,0.217176008460424,0.403965205433798,0.0343803056027165,0,29.28,29.57,"High","yes","indirect","no","oviparous",0,1,"fig5",7.25,10.5,-0.289999999999999,-0.00985564477127496,"Ischnura elegans",0.82020662775556,-0.370373788296894,0.0658730158730159,5.70787237453901,7.9346151269512,"pass","X_C",359.51526032316,161,"sd_C",556.407579320418,"N_C",20,"84_30",6.3478168715014,0.0263157894736842,5.88475662500332,0.119762656230275
84,30,"Gosden",2009,"Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans","fecundity (nº eggs)","direct","male harassment","NA (0 vs. 2)",0.35327906224979,0.0822670253638701,-0.23452356258828,0.217176008460424,0.403965205433798,0.0343803056027165,0,29.28,29.57,"High","yes","indirect","no","oviparous",0,1,"fig5",7.25,10.5,-0.289999999999999,-0.00985564477127496,"Ischnura elegans",0.82020662775556,-0.370373788296894,0.0658730158730159,5.70787237453901,7.9346151269512,"pass","X_T",189.856373429085,162,"sd_T",378.337687479882,"N_T",63,"84_30",5.9438516660676,0.00806451612903226,5.24626785698124,0.0630330466274326
85,30,"Gosden",2009,"Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans","fecundity (nº eggs)","direct","male harassment","NA (0 vs. 3)",0.558943210732298,0.10598779584021,-0.200201326187995,0.333192529468448,0.914266334269913,0.050125313283208,0,29.28,29.57,"High","yes","indirect","no","oviparous",0,1,"fig5",7.25,10.5,-0.289999999999999,-0.00985564477127496,"Ischnura elegans",0.82020662775556,-0.370373788296894,0.0954545454545455,5.70787237453901,4.89354408684059,"pass","X_C",359.51526032316,163,"sd_C",556.407579320418,"N_C",20,"85_30",6.3478168715014,0.0263157894736842,5.88475662500332,0.119762656230275
85,30,"Gosden",2009,"Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans","fecundity (nº eggs)","direct","male harassment","NA (0 vs. 3)",0.558943210732298,0.10598779584021,-0.200201326187995,0.333192529468448,0.914266334269913,0.050125313283208,0,29.28,29.57,"High","yes","indirect","no","oviparous",0,1,"fig5",7.25,10.5,-0.289999999999999,-0.00985564477127496,"Ischnura elegans",0.82020662775556,-0.370373788296894,0.0954545454545455,5.70787237453901,4.89354408684059,"pass","X_T",117.953321364452,164,"sd_T",223.573677600201,"N_T",22,"85_30",5.43355053723148,0.0238095238095238,4.77028896454541,0.163304559954964
87,31,"Bateman",2006,"Insecta","Orthoptera","Tettigoniidae","Metaplastes","Metaplastes ornatus","survival (longevity)","direct","male access","NA (1h/d vs. constant male)",0.21252610011981,0.0858765900801693,0.757336698979718,0.0718585024689225,0.883002480798291,0.0455486542443064,0,7.15,8.75,"High","yes","indirect","no","oviparous",0,1,"fig1",NA,NA,-1.6,-0.201941343663607,"Metaplastes ornatus",-0.236447509796339,NA,0.0871212121212121,13.5826519729826,27.7644943820224,"pass","X_C",29.9623588456713,165,"sd_C",21.3907761728619,"N_C",24,"87_31",3.08469893958706,0.0217391304347826,3.39994188871632,0.0212368374535997
87,31,"Bateman",2006,"Insecta","Orthoptera","Tettigoniidae","Metaplastes","Metaplastes ornatus","survival (longevity)","direct","male access","NA (1h/d vs. constant male)",0.21252610011981,0.0858765900801693,0.757336698979718,0.0718585024689225,0.883002480798291,0.0455486542443064,0,7.15,8.75,"High","yes","indirect","no","oviparous",0,1,"fig1",NA,NA,-1.6,-0.201941343663607,"Metaplastes ornatus",-0.236447509796339,NA,0.0871212121212121,13.5826519729826,27.7644943820224,"pass","X_T",26.4240903387704,166,"sd_T",8.82763317407171,"N_T",22,"87_31",2.20169645878877,0.0238095238095238,3.27427610689775,0.00507301077101648
88,31,"Bateman",2006,"Insecta","Orthoptera","Tettigoniidae","Metaplastes","Metaplastes ornatus","survival (longevity)","direct","male access","NA (1h/d vs. 3 males const)",0.504043643172026,0.0901725124826501,0.313667000147415,0.0808525837527753,0.658211934493739,0.0467391304347826,0,7.15,8.75,"High","yes","indirect","no","oviparous",0,1,"fig1",NA,NA,-1.6,-0.201941343663607,"Metaplastes ornatus",-0.236447509796339,NA,0.0892857142857143,13.5826519729826,17.4176470588235,"pass","X_C",29.9623588456713,167,"sd_C",21.3907761728619,"N_C",24,"88_31",3.08469893958706,0.0217391304347826,3.39994188871632,0.0212368374535997
88,31,"Bateman",2006,"Insecta","Orthoptera","Tettigoniidae","Metaplastes","Metaplastes ornatus","survival (longevity)","direct","male access","NA (1h/d vs. 3 males const)",0.504043643172026,0.0901725124826501,0.313667000147415,0.0808525837527753,0.658211934493739,0.0467391304347826,0,7.15,8.75,"High","yes","indirect","no","oviparous",0,1,"fig1",NA,NA,-1.6,-0.201941343663607,"Metaplastes ornatus",-0.236447509796339,NA,0.0892857142857143,13.5826519729826,17.4176470588235,"pass","X_T",21.2296110414053,168,"sd_T",11.0395800932437,"N_T",21,"88_31",2.42648700509333,0.025,3.05539695437,0.0128766158643932
89,32,"Stutt",2001,"Insecta","Hemiptera","Cimicidae","Cimex","Cimex lectularius","LRS","direct","male access","NA (estimated >10x)",0.77174553029313,0.048680767138157,-0.754766416374424,0.0289641420238587,-0.484807562883995,0.0227272727272727,0,5.9,6.1,"High","low","direct","no","oviparous",0,0,"text",181.52,200.64,-0.199999999999999,-0.0333364202675917,"Cimex lectularius",0.691040017621729,-0.10014641697297,0.0444444444444444,59.1959063510773,27.8292040208334,"pass","X_C",294.35,169,"sd_C",66.3441368924188,"N_C",45,"89_32",4.20621902688342,0.0113636363636364,5.68476953547427,0.00112892347235255
89,32,"Stutt",2001,"Insecta","Hemiptera","Cimicidae","Cimex","Cimex lectularius","LRS","direct","male access","NA (estimated >10x)",0.77174553029313,0.048680767138157,-0.754766416374424,0.0289641420238587,-0.484807562883995,0.0227272727272727,0,5.9,6.1,"High","low","direct","no","oviparous",0,0,"text",181.52,200.64,-0.199999999999999,-0.0333364202675917,"Cimex lectularius",0.691040017621729,-0.10014641697297,0.0444444444444444,59.1959063510773,27.8292040208334,"pass","X_T",224.71,170,"sd_T",107.73375515594,"N_T",45,"89_32",4.69102658976741,0.0113636363636364,5.41481068198384,0.00510794582423347
90,33,"Eldakar",2011,"Insecta","Hemiptera","Gerridae","Gerris","Gerris buenoi","pool fitness (adults produced in pool)","direct","male aggressiveness","2x",5.20742421928632,2.88157956189416,-1.27250608949543,0.537056840142895,-0.203598955241231,0.5,0,7.02,7.79,"High","yes","indirect","no","oviparous",1,0,"fig1",76.6,55,-0.77,-0.104077641844937,"Gerris buenoi",0.301895979797883,0.331263891514075,0.666666666666667,35.5533498759303,9.9595141700405,"pass","X_C",17.4165316045381,171,"sd_C",1.56642520360363,"N_C",3,"90_33",0.698796082809984,0.25,2.85741984738338,0.00269634044033683
90,33,"Eldakar",2011,"Insecta","Hemiptera","Gerridae","Gerris","Gerris buenoi","pool fitness (adults produced in pool)","direct","male aggressiveness","2x",5.20742421928632,2.88157956189416,-1.27250608949543,0.537056840142895,-0.203598955241231,0.5,0,7.02,7.79,"High","yes","indirect","no","oviparous",1,0,"fig1",76.6,55,-0.77,-0.104077641844937,"Gerris buenoi",0.301895979797883,0.331263891514075,0.666666666666667,35.5533498759303,9.9595141700405,"pass","X_T",5.9805510534846,172,"sd_T",1.92013412054637,"N_T",3,"90_33",0.902395038051216,0.25,1.78851271312918,0.0343604997025579
91,33,"Eldakar",2011,"Insecta","Hemiptera","Gerridae","Gerris","Gerris buenoi","pool fitness (adults produced in pool)","direct","male aggressiveness","2x",3.6417731305685,1.69996713923012,-1.01404889331712,0.566625038081086,0.0870113769896281,0.5,0,7.02,7.79,"High","yes","indirect","no","oviparous",1,0,"fig1",76.6,55,-0.77,-0.104077641844937,"Gerris buenoi",0.301895979797883,0.331263891514075,0.666666666666667,20.974358974359,7.60839160839161,"pass","X_C",11.9319286871961,173,"sd_C",1.8190744299913,"N_C",3,"91_33",0.848327816780941,0.25,2.47921789003358,0.00774744292537707
91,33,"Eldakar",2011,"Insecta","Hemiptera","Gerridae","Gerris","Gerris buenoi","pool fitness (adults produced in pool)","direct","male aggressiveness","2x",3.6417731305685,1.69996713923012,-1.01404889331712,0.566625038081086,0.0870113769896281,0.5,0,7.02,7.79,"High","yes","indirect","no","oviparous",1,0,"fig1",76.6,55,-0.77,-0.104077641844937,"Gerris buenoi",0.301895979797883,0.331263891514075,0.666666666666667,20.974358974359,7.60839160839161,"pass","X_T",3.967585089141,174,"sd_T",1.66748489415869,"N_T",3,"91_33",0.761316439791311,0.25,1.37815761972683,0.0588775951557093
92,33,"Eldakar",2011,"Insecta","Hemiptera","Gerridae","Gerris","Gerris buenoi","pool fitness (adults produced in pool)","direct","male aggressiveness","2x",2.41169188567467,1.32894785289889,-0.74444047494749,0.717285318559555,0.875468737353904,0.5,0,7.02,7.79,"High","yes","indirect","no","oviparous",1,0,"fig1",76.6,55,-0.77,-0.104077641844937,"Gerris buenoi",0.301895979797883,0.331263891514075,0.666666666666667,9.23076923076923,4.3846153846154,"pass","X_C",14.0032414910859,175,"sd_C",4.85086514664347,"N_C",3,"92_33",1.82915706979267,0.25,2.63928883789271,0.04
92,33,"Eldakar",2011,"Insecta","Hemiptera","Gerridae","Gerris","Gerris buenoi","pool fitness (adults produced in pool)","direct","male aggressiveness","2x",2.41169188567467,1.32894785289889,-0.74444047494749,0.717285318559555,0.875468737353904,0.5,0,7.02,7.79,"High","yes","indirect","no","oviparous",1,0,"fig1",76.6,55,-0.77,-0.104077641844937,"Gerris buenoi",0.301895979797883,0.331263891514075,0.666666666666667,9.23076923076923,4.3846153846154,"pass","X_T",2.77147487844409,176,"sd_T",2.02119381110144,"N_T",3,"92_33",0.953688332438765,0.25,1.01937962559132,0.177285318559555
93,34,"Backhouse",2012,"Insecta","Hemiptera","Lyctocoridae","Xylocoris","Xylocoris flavipes","fecundity (lifetime nº eggs)","direct","number of matings","3x",-0.3187489121648,0.0975373483756701,-0.127274011938411,0.0574590058428051,-0.218879152527752,0.05,0,1.93,2.55,"High","no","direct","no","oviparous",1,0,"text",10.5,23.5,-0.62,-0.278573356253541,"Xylocoris flavipes",-0.657996504016207,-0.805625163986636,0.0952380952380952,34.6302878598248,30.4917043740573,"pass","X_C",16.47,177,"sd_C",4.30762115325849,"N_C",21,"93_34",1.48538581514362,0.025,2.80154054418955,0.0032573806250735
